학교종류명,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도
초등학교,서울문덕초등학교,서울특별시강동송파교육지원청,5809,서울특별시 송파구 송이로34길 60,(문정동),127.1278359,37.4850953
초등학교,서울묘곡초등학교,서울특별시강동송파교육지원청,5232,서울특별시 강동구 동남로79길 46,(고덕동),127.1532171,37.5584996
초등학교,서울명일초등학교,서울특별시강동송파교육지원청,5256,서울특별시 강동구 고덕로38길 8,(암사동/ 서울명일초등학교),127.1422183,37.5543114
초등학교,서울명원초등학교,서울특별시강동송파교육지원청,5268,서울특별시 강동구 명일로 364,/ 서울명원초등학교 (명일동),127.1507524,37.5512825
초등학교,서울명덕초등학교,서울특별시강동송파교육지원청,5230,서울특별시 강동구 양재대로156길 11,/ 서울명덕초등학교 (고덕동),127.1461277,37.5568717
초등학교,서울마천초등학교,서울특별시강동송파교육지원청,5758,서울특별시 송파구 마천로61다길 24,/ 서울마천초등학교 (마천동),127.1524812,37.4955197
초등학교,서울둔촌초등학교,서울특별시강동송파교육지원청,5409,서울특별시 강동구 양재대로88길 27,/ 서울둔촌초등학교 (둔촌동),127.1375306,37.5260113
초등학교,서울대명초등학교,서울특별시강동송파교육지원청,5271,서울특별시 강동구 상암로 271,(명일동/서울대명초등학교),127.1529562,37.547559
초등학교,서울남천초등학교,서울특별시강동송파교육지원청,5745,서울특별시 송파구 성내천로 207,(마천동),127.1505625,37.5011735
초등학교,서울길동초등학교,서울특별시강동송파교육지원청,5344,서울특별시 강동구 양재대로116길 69,/ 서울길동초등학교 (길동),127.1446301,37.5383713
초등학교,서울고일초등학교,서울특별시강동송파교육지원청,5275,서울특별시 강동구 구천면로93길 20,/ 서울고일초등학교 (상일동),127.1691234,37.552035
초등학교,서울고명초등학교,서울특별시강동송파교육지원청,5267,서울특별시 강동구 고덕로46길 53,/ 서울고명초등학교 (명일동),127.1468166,37.5530382
초등학교,서울고덕초등학교,서울특별시강동송파교육지원청,5221,서울특별시 강동구 아리수로82길 42,/ 고덕초등학교 (고덕동),127.1664423,37.5610806
초등학교,서울거원초등학교,서울특별시강동송파교육지원청,5789,서울특별시 송파구 양산로2길 26,(거여동/거원초등학교),127.1448454,37.4877876
초등학교,서울거여초등학교,서울특별시강동송파교육지원청,5731,서울특별시 송파구 마천로25길 18,(오금동/ 거여초등학교),127.1410995,37.5048355
초등학교,서울개롱초등학교,서울특별시강동송파교육지원청,5742,서울특별시 송파구 문정로 211,/ 서울개롱초등학교 (오금동),127.139772,37.497311
초등학교,서울강일초등학교,서울특별시강동송파교육지원청,5213,서울특별시 강동구 아리수로98길 24,/ 서울강일초등학교 (강일동),127.1772062,37.5652289
